acd_name,openalex_id,openalex_display_name,last_known_institution,institution_country,works_count,h_index,aunz_ever,confidence,resolution_method,priority,pub_count,citation_count,i10_index,fwci_mean,fwci_median,oa_rate,intl_collab_rate,first_author_pct,last_author_pct,grants_count,first_year,last_year,trial_count,derm_pub_count,derm_relevance_rate,pub_count_pctile,citation_count_pctile,h_index_pctile,oa_rate_pctile,intl_collab_rate_pctile,grants_count_pctile,total_citations
Dr Priska Barbara Brodbeck McDonald,A5079035758,Priska BB McDonald,Royal Children's Hospital,AU,2.0,0.0,1.0,HIGH,pass3_llm_high,must,2.0,16.0,1.0,0.4904,0.4904,0.0,0.5,0.5,0.0,0.0,2015.0,2018.0,0.0,2.0,100.0,17.362924281984334,17.21311475409836,38.642297650130544,11.74863387978142,80.19125683060109,41.39344262295082,16.0
Dr Priyamvada  Sobarun,A5072396572,Priyamvada Sobarun,The University of Queensland,AU,2.0,0.0,1.0,HIGH,pass2_global,must,2.0,30.0,2.0,1.7103,1.7103,0.5,0.0,0.5,0.0,5.0,2017.0,2022.0,0.0,2.0,100.0,17.362924281984334,26.36612021857924,38.642297650130544,80.60109289617486,13.797814207650273,91.12021857923496,30.0
Dr Quynh Van Le,A5078053983,Quynh Le,The Alfred Hospital,AU,3.0,2.0,1.0,HIGH,manual_override_corrected,must,3.0,57.0,2.0,2.1812,1.0192,0.3333333333333333,0.0,1.0,0.0,670.0,2013.0,2016.0,0.0,3.0,100.0,25.06527415143603,36.47540983606557,83.28981723237598,57.240437158469945,13.797814207650273,100.0,57.0
Dr Rachael Barbra Davenport,A5074170272,Rachael Davenport,St Vincent's Hospital Melbourne,AU,13.0,0.0,1.0,HIGH,pass2_global,must,13.0,185.0,5.0,2.2018692307692307,0.8145,0.3846153846153846,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,2011.0,2025.0,0.0,11.0,84.6,63.83812010443864,61.20218579234973,38.642297650130544,65.43715846994536,40.16393442622951,41.39344262295082,185.0
Dr Ramez Ihab Barsoum,A5025985792,Ramez Barsoum,Royal Brisbane and Women's Hospital,AU,7.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,7.0,17.0,1.0,0.2002,0.1609,0.4285714285714285,0.0,0.2857142857142857,0.0,4.0,2017.0,2023.0,0.0,6.0,85.7,46.60574412532637,18.30601092896175,38.642297650130544,71.72131147540983,13.797814207650273,89.61748633879782,17.0
Dr Rashi  Malesu,A5087679293,Rashi Malesu,John Hunter Hospital,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,96.31147540983606,13.797814207650273,41.39344262295082,0.0
Dr Raymond Alexander Cocciolone,A5034870896,Raymond Alexander Cocciolone,Launceston General Hospital,AU,1.0,1.0,1.0,HIGH,manual_override_corrected,must,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2004.0,2004.0,0.0,0.0,0.0,6.78851174934726,10.382513661202186,79.11227154046998,96.31147540983606,96.99453551912568,41.39344262295082,4.0
Dr Rebecca  Dunn,A5052005265,Rebecca Dunn,Priory Hospital Cheadle Royal,GB,20.0,0.0,1.0,HIGH,pass2_global,must,20.0,1494.0,15.0,6.354944999999999,1.16705,0.55,0.85,0.3,0.1,4.0,1987.0,2025.0,0.0,5.0,25.0,75.06527415143603,91.8032786885246,38.642297650130544,84.8360655737705,92.89617486338798,89.61748633879782,1494.0
Dr Rebecca Bronwyn Saunderson,A5088798986,Rebecca B. Saunderson,The University of Sydney,AU,44.0,13.0,1.0,HIGH,reresolution_orcid_verified,must,44.0,,,,,,,,,,,,,,,87.72845953002611,,92.68929503916448,,,,
Dr Renae Alison Howes,A5019997202,Renae A. Howes,Skin and Cancer Foundation,AU,4.0,0.0,1.0,HIGH,pass2_global,must,4.0,73.0,2.0,0.990775,0.86375,0.0,0.0,1.0,0.0,0.0,2006.0,2008.0,0.0,4.0,100.0,31.59268929503917,41.939890710382514,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,73.0
Dr Richard Anthony Wittal,A5036106926,Richard A. Wittal,Liverpool Hospital,AU,9.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,9.0,279.0,6.0,1.1092222222222223,1.0658,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,1989.0,2025.0,0.0,9.0,100.0,54.43864229765013,70.76502732240438,38.642297650130544,41.2568306010929,65.84699453551912,41.39344262295082,279.0
Dr Robert Bruce Stephens,A5079625663,Robert B. Stephens,Royal North Shore Hospital,AU,4.0,0.0,1.0,HIGH,pass3_llm_high,must,4.0,29.0,1.0,0.3836,0.3979,0.0,0.0,0.75,0.0,0.0,1964.0,1999.0,0.0,3.0,75.0,31.59268929503917,25.546448087431692,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,29.0
Dr Robert Ian Kelly,A5128190418,Robert I Kelly,St Vincent's Hospital Melbourne,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026.0,2026.0,0.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,11.74863387978142,96.99453551912568,41.39344262295082,0.0
Dr Robert Rosen,A5042482468,Robert Rosen,Boston Children's Hospital,US,60.0,15.0,1.0,HIGH,reresolution_proportional_v1,must,60.0,,,,,,,,,,,,,,,90.33942558746736,,93.21148825065274,,,,
Dr Rochelle  Gild,A5032935976,Rochelle Gild,Princess Alexandra Hospital,AU,3.0,0.0,1.0,HIGH,pass1_targeted,must,3.0,109.0,2.0,1.7440999999999998,2.2502,0.0,0.0,1.0,0.0,0.0,2008.0,2012.0,0.0,3.0,100.0,25.06527415143603,48.90710382513661,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,109.0
Dr Romuald Taras Czechowicz,A5009993214,Romuald T Czechowicz,Royal Adelaide Hospital,AU,2.0,0.0,1.0,HIGH,pass2_global,must,2.0,30.0,1.0,0.74905,0.74905,0.0,0.5,1.0,0.0,0.0,2001.0,2001.0,0.0,2.0,100.0,17.362924281984334,26.36612021857924,38.642297650130544,11.74863387978142,80.19125683060109,41.39344262295082,30.0
Dr Rose Congwei Liu,A5083646511,Rose Congwei Liu,The University of Sydney,AU,2.0,0.0,1.0,HIGH,pass1_targeted,must,2.0,8.0,0.0,0.175,0.175,0.0,0.0,0.5,0.0,0.0,2017.0,2017.0,0.0,2.0,100.0,17.362924281984334,13.25136612021858,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,8.0
Dr Rosemary Louise Nixon,A5068020081,Rosemary Nixon,Skin Health Institute,AU,276.0,37.0,1.0,HIGH,manual_override_corrected,must,274.0,4997.0,116.0,1.857092568125,0.63665,0.2043795620437956,0.22992700729927,0.1532846715328467,0.6386861313868614,0.0,1972.0,2026.0,0.0,251.0,91.6,98.17232375979113,97.26775956284152,98.04177545691904,39.61748633879781,52.459016393442624,41.39344262295082,4997.0
Dr Russell Hills,A5004986152,Russell J. Hills,Wesley Hospital,AU,2.0,2.0,1.0,HIGH,manual_override_corrected,must,2.0,23.0,2.0,0.2909,0.2909,0.0,0.5,0.5,0.5,0.0,1998.0,2014.0,0.0,2.0,100.0,17.362924281984334,21.311475409836063,83.28981723237598,11.74863387978142,80.19125683060109,41.39344262295082,23.0
Dr Ryan William Toholka,A5033563079,Ryan Toholka,Royal Children's Hospital,AU,12.0,0.0,1.0,HIGH,pass3_llm_high,must,12.0,210.0,6.0,1.190175,0.43445,0.1666666666666666,0.1666666666666666,0.5,0.0833333333333333,0.0,2013.0,2025.0,0.0,12.0,100.0,60.835509138381205,64.75409836065575,38.642297650130544,34.42622950819672,42.48633879781421,41.39344262295082,210.0
Dr Sally Beth Ball,A5043189734,Sally Ball,South Australia Pathology,AU,13.0,0.0,1.0,HIGH,pass2_global,must,13.0,132.0,4.0,0.3330461538461539,0.0,0.1538461538461538,0.3076923076923077,0.7692307692307693,0.0,0.0,1990.0,2023.0,0.0,6.0,46.2,63.83812010443864,54.23497267759563,38.642297650130544,32.10382513661202,61.338797814207645,41.39344262295082,132.0
Dr Sally Elizabeth De Zwaan,A5053162408,Sally Elizabeth de Zwaan,Royal Prince Alfred Hospital,AU,2.0,0.0,1.0,HIGH,pass2_global,must,2.0,74.0,1.0,1.7552,1.7552,0.5,0.0,1.0,0.0,0.0,2008.0,2009.0,0.0,2.0,100.0,17.362924281984334,42.349726775956285,38.642297650130544,80.60109289617486,13.797814207650273,41.39344262295082,74.0
Dr Salvatore  Scuderi,A5016001248,Salvatore Scuderi,Royal Brisbane and Women's Hospital,AU,7.0,0.0,1.0,HIGH,pass1_targeted,must,7.0,53.0,3.0,0.4765,0.0,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.0,1986.0,2019.0,0.0,6.0,85.7,46.60574412532637,34.83606557377049,38.642297650130544,49.31693989071038,39.07103825136612,41.39344262295082,53.0
Dr Sam  Kalouche,A5060033451,Sam Kalouche,The University of Sydney,AU,2.0,0.0,1.0,HIGH,pass1_targeted,must,2.0,23.0,1.0,0.5086,0.5086,0.0,0.0,0.5,0.0,0.0,2010.0,2016.0,0.0,2.0,100.0,17.362924281984334,21.311475409836063,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,23.0
Dr Samantha  Eisman,A5003739980,Samantha Eisman,Sinclair Dermatology,AU,49.0,0.0,1.0,HIGH,pass1_targeted,must,49.0,1247.0,26.0,3.677239915531915,1.8926,0.375,0.5102040816326531,0.2244897959183673,0.1020408163265306,5.0,1974.0,2026.0,0.0,45.0,91.8,88.51174934725849,90.7103825136612,38.642297650130544,63.934426229508205,83.33333333333334,91.12021857923496,1247.0
Dr Samantha Jane Davidson,A5044679433,Samantha J Davidson,Gold Coast Health,AU,2.0,0.0,1.0,HIGH,pass3_llm_high,must,2.0,12.0,0.0,0.2444,0.2444,0.0,0.0,0.5,0.0,0.0,2012.0,2020.0,0.0,2.0,100.0,17.362924281984334,15.983606557377051,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,12.0
Dr Samantha Leigh Conias,A5038709365,Samantha Conias,Toowoomba Hospital,AU,2.0,0.0,1.0,HIGH,pass3_llm_high,must,2.0,68.0,2.0,0.9728,0.9728,0.0,1.0,1.0,0.0,0.0,1998.0,1998.0,0.0,2.0,100.0,17.362924281984334,40.30054644808743,38.642297650130544,11.74863387978142,96.99453551912568,41.39344262295082,68.0
Dr Samuel Antranig Der Sarkissian,A5103920109,Samuel Antranig Der Sarkissian,University of Wollongong,AU,3.0,0.0,1.0,HIGH,pass1_targeted,must,3.0,49.0,1.0,2.1649,1.237,0.6666666666666666,0.0,1.0,0.0,0.0,2020.0,2020.0,0.0,3.0,100.0,25.06527415143603,33.87978142076503,38.642297650130544,90.02732240437157,13.797814207650273,41.39344262295082,49.0
Dr Sara  Sabourirad,A5040861495,Sara Sabourirad,,,13.0,3.0,1.0,HIGH,reresolution_proportional_v1,must,13.0,,,,,,,,,,,,,,,63.83812010443864,,86.16187989556136,,,,
Dr Sara Lee De Menezes,A5089259052,Sara Lee de Menezes,Apple (Israel),IL,13.0,5.0,1.0,HIGH,reresolution_proportional_v1,must,13.0,,,,,,,,,,,,,,,63.83812010443864,,88.1201044386423,,,,
Dr Sara Marie Tritton,A5071415854,Sara M. Tritton,Princess Alexandra Hospital,AU,8.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,8.0,126.0,4.0,0.6910125,0.3226,0.0,0.25,0.375,0.0,0.0,2008.0,2016.0,0.0,7.0,87.5,51.174934725848566,52.86885245901639,38.642297650130544,11.74863387978142,55.32786885245902,41.39344262295082,126.0
Dr Sarah  Shen,A5016825200,Sarah Shen,St Vincent's Hospital Melbourne,AU,20.0,0.0,1.0,HIGH,pass1_targeted,must,20.0,376.0,9.0,1.34712,0.3854,0.2,0.15,0.65,0.0,0.0,2005.0,2019.0,0.0,11.0,55.0,75.06527415143603,76.50273224043715,38.642297650130544,38.3879781420765,39.89071038251366,41.39344262295082,376.0
Dr Sarah Jessica Strathie Page,A5056014271,Sarah Strathie Page,Princess Margaret Hospital for Children,AU,4.0,0.0,1.0,HIGH,pass3_llm_high,must,4.0,36.0,1.0,0.64395,0.27055,0.25,0.0,1.0,0.0,0.0,2015.0,2016.0,0.0,3.0,75.0,31.59268929503917,28.825136612021858,38.642297650130544,45.08196721311475,13.797814207650273,41.39344262295082,36.0
Dr Sarah Kirsten McDonald,A5063609999,S McDonald,Prince of Wales Hospital,AU,4.0,2.0,1.0,HIGH,manual_override_corrected,must,4.0,43.0,1.0,0.6490499999999999,0.6193,0.0,0.5,0.5,0.0,0.0,2004.0,2014.0,0.0,3.0,75.0,31.59268929503917,31.420765027322407,83.28981723237598,11.74863387978142,80.19125683060109,41.39344262295082,43.0
Dr Sarah Kym Morton,A5102900465,Sarah Morton,Royal Brisbane and Women's Hospital,AU,15.0,6.0,1.0,HIGH,manual_override_corrected,must,15.0,177.0,5.0,0.9488714285714284,0.24625,0.4,0.2,0.6,0.0666666666666666,10.0,1994.0,2023.0,0.0,11.0,73.3,67.75456919060052,59.42622950819673,89.03394255874673,68.0327868852459,48.08743169398907,95.08196721311477,177.0
Dr Sarah Louise Smithson,A5019074628,Sarah Smithson,Royal Women's Hospital,AU,9.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,124.0,6140.0,66.0,3.250129464285714,1.2304499999999998,0.6612903225806451,0.935483870967742,0.0564516129032258,0.1451612903225806,189.0,2000.0,2025.0,0.0,10.0,8.1,95.822454308094,98.08743169398907,38.642297650130544,88.52459016393442,93.71584699453553,99.72677595628416,6140.0
Dr Sarath Naidu Bodapati,A5082896435,Sarath Bodapati,Royal Brisbane and Women's Hospital,AU,7.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,7.0,16.0,1.0,0.3545428571428571,0.1479,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,2016.0,2025.0,0.0,7.0,100.0,46.60574412532637,17.21311475409836,38.642297650130544,71.72131147540983,39.07103825136612,41.39344262295082,16.0
Dr Sarvjit  Kumari,A5038651212,Sarvjit Kumari,,,1.0,1.0,0.0,HIGH,manual_override_corrected,must,1.0,3.0,0.0,0.1627,0.1627,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0,0.0,1.0,100.0,6.78851174934726,9.01639344262295,79.11227154046998,96.31147540983606,96.99453551912568,41.39344262295082,3.0
Dr Scott Andrew Webber,A5026353724,Scott A Webber,Queensland Health,AU,6.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,6.0,80.0,3.0,0.94575,1.0777,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.0,2011.0,2017.0,0.0,5.0,83.3,41.38381201044387,43.98907103825137,38.642297650130544,57.240437158469945,65.84699453551912,41.39344262295082,80.0
Dr Senhong  Lee,A5001658092,Senhong Lee,Eastern Health,AU,41.0,0.0,1.0,HIGH,pass1_targeted,must,38.0,251.0,5.0,0.8189973684210526,0.16985,0.3421052631578947,0.1052631578947368,0.131578947368421,0.4210526315789473,0.0,2016.0,2026.0,0.0,34.0,89.5,85.6396866840731,69.39890710382514,38.642297650130544,60.38251366120219,33.19672131147541,41.39344262295082,251.0
Dr Shallu  Khurana,A5032876676,Shallu Khurana,Blacktown & Mount Druitt Hospital,AU,4.0,2.0,1.0,HIGH,manual_override_corrected,must,4.0,10.0,0.0,0.0520666666666666,0.0,0.0,0.25,0.25,0.5,0.0,2002.0,2020.0,0.0,4.0,100.0,31.59268929503917,14.89071038251366,83.28981723237598,11.74863387978142,55.32786885245902,41.39344262295082,10.0
Dr Shelley Ji Eun  Hwang,A5081030831,Shelley Ji Eun Hwang,Australian National University,AU,24.0,0.0,1.0,HIGH,pass1_targeted,must,24.0,915.0,19.0,3.563804347826087,1.4146,0.25,0.1666666666666666,0.5416666666666666,0.0,0.0,2012.0,2020.0,0.0,24.0,100.0,78.3289817232376,88.79781420765028,38.642297650130544,45.08196721311475,42.48633879781421,41.39344262295082,915.0
Dr Shevya Manjri Tiwari,A5027316612,Shevya Manjri Tiwari,,,12.0,0.0,1.0,HIGH,pass1_targeted,must,12.0,63.0,3.0,0.3360454545454545,0.1575,0.1666666666666666,0.0833333333333333,0.5833333333333334,0.0833333333333333,0.0,2012.0,2025.0,0.0,9.0,75.0,60.835509138381205,39.34426229508197,38.642297650130544,34.42622950819672,31.14754098360656,41.39344262295082,63.0
Dr Shien-Ning  Chee,A5085950363,Shien‐Ning Chee,The University of Sydney,AU,14.0,0.0,1.0,HIGH,pass2_global,must,14.0,178.0,4.0,1.2349583333333334,0.54315,0.0714285714285714,0.0714285714285714,0.5,0.2142857142857142,0.0,2008.0,2025.0,0.0,14.0,100.0,66.0574412532637,59.97267759562842,38.642297650130544,24.863387978142075,29.23497267759563,41.39344262295082,178.0
Dr Shireen Kaur Sidhu,A5102708468,Shireen Sidhu,Royal Adelaide Hospital,AU,35.0,0.0,1.0,HIGH,pass2_global,must,35.0,468.0,12.0,1.3442828571428571,0.4994,0.3428571428571428,0.3142857142857143,0.1142857142857142,0.4571428571428571,1.0,1997.0,2026.0,0.0,30.0,85.7,84.72584856396867,81.83060109289617,38.642297650130544,60.65573770491803,61.74863387978142,85.10928961748634,468.0
Dr Shivam  Kapila,A5010673351,Shivam Kapila,Migration Institute of Australia,AU,19.0,0.0,1.0,HIGH,pass1_targeted,must,19.0,262.0,8.0,0.8091999999999999,0.59,0.1052631578947368,0.1052631578947368,0.4736842105263157,0.0,0.0,2009.0,2017.0,0.0,10.0,52.6,73.62924281984334,69.94535519125684,38.642297650130544,27.322404371584703,33.19672131147541,41.39344262295082,262.0
Dr Shobha  Joseph,A5019135138,Shobha Joseph,Sinclair Dermatology,AU,4.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,4.0,225.0,3.0,5.976875,5.07335,0.0,0.5,0.0,0.0,0.0,2018.0,2024.0,0.0,4.0,100.0,31.59268929503917,66.93989071038251,38.642297650130544,11.74863387978142,80.19125683060109,41.39344262295082,225.0
Dr Shueh-Wei  Lim,A5003894150,Shueh Wei Lim,Royal Adelaide Hospital,AU,2.0,2.0,1.0,HIGH,manual_override_corrected,must,3.0,105.0,2.0,1.284433333333333,1.5088,0.0,0.3333333333333333,1.0,0.0,0.0,2000.0,2009.0,0.0,3.0,100.0,25.06527415143603,48.08743169398907,83.28981723237598,11.74863387978142,65.84699453551912,41.39344262295082,105.0
Dr Shui Lyn  Koh,A5039354130,Shui-Lyn Claire Koh,,,1.0,1.0,0.0,HIGH,manual_override_corrected,must,1.0,4.0,0.0,0.2143,0.2143,1.0,1.0,0.0,0.0,0.0,2015.0,2015.0,0.0,1.0,100.0,6.78851174934726,10.382513661202186,79.11227154046998,96.31147540983606,96.99453551912568,41.39344262295082,4.0
Dr Shyamala Claire Huilgol,A5040989235,Shyamala C. Huilgol,Royal Adelaide Hospital,AU,118.0,0.0,1.0,HIGH,pass2_global,must,118.0,3874.0,80.0,1.1175533951282053,0.805,0.1016949152542373,0.3389830508474576,0.1779661016949152,0.1779661016949152,0.0,1994.0,2024.0,0.0,111.0,94.1,95.03916449086162,96.17486338797814,38.642297650130544,27.049180327868854,68.5792349726776,41.39344262295082,3874.0
Dr Shyamalar  Gunatheesan,A5014180417,Shyamalar Gunatheesan,,,6.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,6.0,277.0,4.0,2.6265166666666664,0.8896,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,2011.0,2023.0,0.0,6.0,100.0,41.38381201044387,70.3551912568306,38.642297650130544,34.42622950819672,42.48633879781421,41.39344262295082,277.0
Dr Simon Anthony Yong Gee,A5015375282,Simon Yong Gee,Mater Health Services,AU,1.0,0.0,1.0,HIGH,pass3_llm_high,must,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2021.0,2021.0,0.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,96.31147540983606,96.99453551912568,41.39344262295082,0.0
Dr Simone Goldinger,A5008000580,Simone M. Goldinger,The University of Queensland,AU,177.0,41.0,1.0,HIGH,manual_override_corrected,must,173.0,13947.0,76.0,4.55383087005988,0.7852,0.6647398843930635,0.7052023121387283,0.1560693641618497,0.1329479768786127,0.0,2006.0,2026.0,0.0,166.0,96.0,96.8668407310705,98.90710382513662,98.69451697127938,88.79781420765028,91.2568306010929,41.39344262295082,13947.0
Dr Stephanie Clare Blake,A5007091648,Stephanie Blake,Royal Prince Alfred Hospital,AU,11.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,11.0,76.0,1.0,0.5084545454545454,0.2237,0.4545454545454545,0.1818181818181818,0.5454545454545454,0.2727272727272727,2.0,2004.0,2024.0,0.0,9.0,81.8,59.00783289817232,43.16939890710383,38.642297650130544,74.59016393442623,45.49180327868852,88.11475409836066,76.0
Dr Stephanie Marisa Tizi,A5025208944,Stephanie Tizi,Skin and Cancer Foundation,AU,1.0,0.0,1.0,HIGH,pass3_llm_high,must,1.0,7.0,0.0,0.6314,0.6314,0.0,0.0,1.0,0.0,0.0,2015.0,2015.0,0.0,1.0,100.0,6.78851174934726,12.158469945355192,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,7.0
Dr Stephen James Gilmore,A5041331818,Stephen Gilmore,The University of Queensland,AU,50.0,0.0,1.0,HIGH,pass2_global,must,50.0,837.0,19.0,1.1510919999999998,0.32185,0.3,0.3,0.56,0.14,6.0,1983.0,2026.0,0.0,37.0,74.0,88.90339425587467,87.97814207650273,38.642297650130544,51.36612021857923,60.10928961748634,92.4863387978142,837.0
Dr Steven  Kossard,A5086060602,Steven Kossard,Royal College of Pathologists of Australasia,AU,208.0,0.0,1.0,HIGH,pass2_global,must,208.0,5588.0,119.0,1.0299407515346537,0.35155,0.0980392156862745,0.2211538461538461,0.5144230769230769,0.2163461538461538,0.0,1967.0,2026.0,0.0,182.0,87.5,97.65013054830288,97.81420765027322,38.642297650130544,26.229508196721312,51.09289617486339,41.39344262295082,5588.0
Dr Su-Lin  Chan,A5086053373,Su‐Lin Chan,,,3.0,2.0,0.0,HIGH,manual_override_corrected,must,3.0,35.0,1.0,1.0641666666666667,0.1226,0.0,0.3333333333333333,1.0,0.0,0.0,2018.0,2022.0,0.0,3.0,100.0,25.06527415143603,28.27868852459016,83.28981723237598,11.74863387978142,65.84699453551912,41.39344262295082,35.0
Dr Sudipta  Daly,A5101648549,Sudipta Daly,CSIRO Manufacturing,AU,1.0,1.0,1.0,HIGH,manual_override_corrected,must,1.0,6.0,0.0,0.7844,0.7844,1.0,0.0,1.0,0.0,0.0,2023.0,2023.0,0.0,1.0,100.0,6.78851174934726,11.33879781420765,79.11227154046998,96.31147540983606,13.797814207650273,41.39344262295082,6.0
Dr Sue Yen Michelle Goh,A5010985671,Michelle Goh,The University of Melbourne,AU,79.0,19.0,1.0,HIGH,manual_override_corrected,must,79.0,2136.0,31.0,2.548228169014085,1.1377,0.4936708860759494,0.379746835443038,0.0759493670886076,0.050632911392405,0.0,2005.0,2026.0,0.0,64.0,81.0,92.2976501305483,93.16939890710384,95.822454308094,77.04918032786885,72.40437158469946,41.39344262295082,2136.0
Dr Sujith Prasad Wannia Kumarasinghe,A5113754890,Sujith Prasad Kumarasinghe,The University of Western Australia,AU,38.0,0.0,1.0,HIGH,pass2_global,must,38.0,615.0,14.0,0.9168680239473684,0.47955,0.2105263157894736,0.3157894736842105,0.3157894736842105,0.5526315789473685,1.0,2000.0,2022.0,0.0,36.0,94.7,85.6396866840731,84.97267759562843,38.642297650130544,39.89071038251366,62.15846994535519,85.10928961748634,615.0
Dr Supriya  Venugopal,A5041927161,Supriya S. Venugopal,UNSW Sydney,AU,24.0,11.0,1.0,HIGH,manual_override_corrected,must,25.0,733.0,11.0,1.67807,1.66585,0.24,0.32,0.4,0.24,0.0,2008.0,2026.0,0.0,24.0,96.0,79.63446475195822,86.6120218579235,92.16710182767623,42.89617486338798,62.704918032786885,41.39344262295082,733.0
Dr Susan Jade Robertson,A5103468894,Susan J. Robertson,Ministry of Health,MY,3.0,0.0,1.0,HIGH,pass2_global,must,3.0,46.0,2.0,0.6373666666666667,0.8823,0.3333333333333333,1.0,0.0,0.0,0.0,2009.0,2024.0,0.0,1.0,33.3,25.06527415143603,32.650273224043715,38.642297650130544,57.240437158469945,96.99453551912568,41.39344262295082,46.0
Dr Tania Maree Zappala,A5007515796,Tania Zappala,The University of Queensland,AU,15.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,15.0,141.0,5.0,1.5132142857142856,0.29635,0.4666666666666667,0.2,0.1333333333333333,0.1333333333333333,3.0,2011.0,2025.0,0.0,13.0,86.7,67.75456919060052,55.60109289617486,38.642297650130544,75.40983606557377,48.08743169398907,88.79781420765028,141.0
Dr Tanumay  Raychaudhury,A5059857804,Tanumay Raychaudhury,Blacktown & Mount Druitt Hospital,AU,13.0,0.0,1.0,HIGH,pass2_global,must,13.0,39.0,1.0,0.2235923076923076,0.2477,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.3846153846153846,0.0,2010.0,2025.0,0.0,11.0,84.6,63.83812010443864,29.918032786885245,38.642297650130544,91.3934426229508,90.7103825136612,41.39344262295082,39.0
Dr Terence Sui Chern Poon,A5080804883,Terence S. C. Poon,,,11.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,11.0,354.0,8.0,2.9187454545454545,1.1561,0.3636363636363636,0.3636363636363636,0.5454545454545454,0.0,0.0,1996.0,2025.0,0.0,9.0,81.8,59.00783289817232,75.68306010928961,38.642297650130544,62.15846994535519,70.21857923497268,41.39344262295082,354.0
Dr Tevi Wain,A5003509511,Tevi Wain,Royal Prince Alfred Hospital,AU,5.0,4.0,1.0,HIGH,manual_override_corrected,must,5.0,56.0,3.0,1.5555,1.411,0.4,0.0,0.2,0.4,0.0,2018.0,2025.0,0.0,5.0,100.0,36.55352480417754,35.79234972677596,87.33681462140991,68.0327868852459,13.797814207650273,41.39344262295082,56.0
Dr Themis  Getsos Colla,A5081949803,Themis Getsos Colla,Sinclair Dermatology,AU,6.0,4.0,1.0,HIGH,manual_override_corrected,must,6.0,70.0,3.0,1.9109166666666668,1.03495,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,2009.0,2024.0,0.0,6.0,100.0,41.38381201044387,41.39344262295082,87.33681462140991,34.42622950819672,65.84699453551912,41.39344262295082,70.0
Dr Theone  Papps,A5051188931,Theone Papps,Royal North Shore Hospital,AU,6.0,0.0,1.0,HIGH,pass1_targeted,must,6.0,19.0,1.0,0.2862833333333333,0.08845,0.5,0.0,0.1666666666666666,0.3333333333333333,0.0,2018.0,2024.0,0.0,5.0,83.3,41.38381201044387,19.39890710382513,38.642297650130544,80.60109289617486,13.797814207650273,41.39344262295082,19.0
Dr Theresa Margaret Skender-Kalnenas,A5034315388,Theresa M Skender-Kalnenas,Hollywood Orthopaedic Group,AU,3.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,3.0,198.0,2.0,1.0145000000000002,0.647,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1995.0,2014.0,0.0,2.0,66.7,25.06527415143603,62.29508196721312,38.642297650130544,11.74863387978142,65.84699453551912,41.39344262295082,198.0
